time,I,Q
0.025648 ,4.21E-03,1.50E-03
0.025652 ,-4.67E-03,-1.80E-03
0.025656 ,5.07E-03,1.89E-03
0.025660 ,-4.52E-03,-6.41E-04
0.025664 ,1.03E-02,-4.61E-03
0.025668 ,-7.97E-03,-2.22E-02
0.025672 ,-1.26E-02,-2.11E-03
0.025676 ,-1.46E-03,2.23E-03
0.025680 ,1.53E-04,1.22E-04
0.025684 ,-1.53E-04,-9.16E-05
0.025688 ,-2.44E-04,1.22E-04
0.025692 ,6.10E-05,9.16E-05
0.025696 ,1.53E-04,0.00E+00
0.025700 ,0.00E+00,-3.05E-05
0.025704 ,6.10E-05,3.05E-05
0.025708 ,-3.05E-05,0.00E+00
0.025712 ,1.53E-04,-1.22E-04
0.025716 ,1.53E-04,-9.16E-05
0.025720 ,3.05E-05,1.22E-04
0.025724 ,-2.14E-04,5.49E-04
0.025728 ,2.81E-03,7.05E-03
0.025732 ,2.16E-02,6.26E-03
0.025736 ,8.33E-03,-1.49E-02
0.025740 ,-2.44E-03,2.96E-03
0.025744 ,1.10E-03,-4.97E-03
0.025748 ,-9.16E-05,4.94E-03
0.025752 ,-3.05E-05,-4.73E-03
0.025756 ,2.75E-04,5.52E-03
0.025760 ,-1.07E-03,-4.33E-03
0.025764 ,1.16E-03,4.46E-03
0.025768 ,-1.53E-03,-4.39E-03
0.025772 ,2.47E-03,5.13E-03
0.025776 ,-2.08E-03,-3.94E-03
0.025780 ,2.81E-03,4.30E-03
0.025784 ,-3.08E-03,-3.69E-03
0.025788 ,3.17E-03,3.75E-03
0.025792 ,-1.05E-02,-1.98E-03
0.025796 ,-6.20E-03,2.32E-02
0.025800 ,8.88E-03,9.22E-03
0.025804 ,2.29E-03,-9.46E-04
0.025808 ,-2.44E-04,-3.36E-04
0.025812 ,-6.10E-05,3.05E-05
0.025816 ,2.14E-04,6.10E-05
0.025820 ,1.83E-04,-3.05E-05
0.025824 ,-9.16E-05,-3.05E-05
0.025828 ,-1.53E-04,-9.16E-05
0.025832 ,-1.22E-04,-1.53E-04
0.025836 ,3.05E-05,9.16E-05
0.025840 ,2.14E-04,9.16E-05
0.025844 ,6.10E-05,1.22E-04
0.025848 ,-9.16E-05,-6.10E-05
0.025852 ,6.10E-05,-6.10E-05
0.025856 ,6.10E-05,-6.10E-05
0.025860 ,-3.05E-05,-1.53E-04
0.025864 ,1.83E-04,9.16E-05
0.025868 ,6.10E-05,-3.05E-05
0.025872 ,-9.16E-05,-9.16E-05
0.025876 ,-3.05E-05,0.00E+00
0.025880 ,-9.16E-05,-6.10E-05
0.025884 ,9.16E-05,-1.22E-04
0.025888 ,-6.10E-05,-1.53E-04
0.025892 ,-9.16E-05,-6.10E-05
0.025896 ,6.10E-05,9.16E-05
0.025900 ,1.83E-04,9.16E-05
0.025904 ,0.00E+00,0.00E+00
0.025908 ,3.05E-05,9.16E-05
0.025912 ,6.10E-05,1.22E-04
0.025916 ,-3.66E-04,-5.49E-04
0.025920 ,-6.90E-03,-3.45E-03
0.025924 ,-2.08E-02,9.25E-03
0.025928 ,3.48E-03,1.66E-02
0.025932 ,8.24E-04,-3.81E-03
0.025936 ,2.75E-03,4.21E-03
0.025940 ,-2.99E-03,-4.00E-03
0.025944 ,3.30E-03,4.03E-03
0.025948 ,-3.57E-03,-3.36E-03
0.025952 ,3.57E-03,3.33E-03
0.025956 ,-4.18E-03,-3.11E-03
0.025960 ,4.06E-03,2.41E-03
0.025964 ,-4.49E-03,-2.11E-03
0.025968 ,4.55E-03,2.20E-03
0.025972 ,-5.04E-03,-1.28E-03
0.025976 ,4.33E-03,1.19E-03
0.025980 ,-5.01E-03,-7.02E-04
0.025984 ,9.61E-03,-4.88E-03
0.025988 ,-8.67E-03,-2.20E-02
0.025992 ,-1.28E-02,-1.59E-03
0.025996 ,-1.40E-03,2.17E-03
0.026000 ,3.66E-04,0.00E+00
0.026004 ,1.22E-04,6.10E-05
0.026008 ,3.05E-05,3.05E-05
0.026012 ,1.22E-04,-9.16E-05
0.026016 ,1.22E-04,3.05E-05
0.026020 ,6.10E-05,3.05E-05
0.026024 ,-9.16E-05,6.10E-05
0.026028 ,0.00E+00,0.00E+00
0.026032 ,1.83E-04,-9.16E-05
0.026036 ,3.66E-04,-1.22E-04
0.026040 ,2.75E-04,3.05E-05
0.026044 ,-6.10E-05,4.88E-04
0.026048 ,3.11E-03,6.96E-03
0.026052 ,2.22E-02,5.98E-03
0.026056 ,8.21E-03,-1.49E-02
0.026060 ,-2.50E-03,2.96E-03
0.026064 ,4.58E-04,-4.61E-03
0.026068 ,-2.14E-04,5.01E-03
0.026072 ,6.71E-04,-5.22E-03
0.026076 ,8.24E-04,4.58E-03
0.026080 ,-9.46E-04,-4.73E-03
0.026084 ,1.65E-03,4.88E-03
0.026088 ,-1.59E-03,-4.15E-03
0.026092 ,2.17E-03,4.82E-03
0.026096 ,-2.84E-03,-3.91E-03
0.026100 ,2.75E-03,4.12E-03
0.026104 ,-3.42E-03,-3.60E-03
0.026108 ,3.66E-03,3.66E-03
0.026112 ,-3.78E-03,-2.90E-03
0.026116 ,3.88E-03,2.53E-03
0.026120 ,-4.00E-03,-3.05E-03
0.026124 ,4.73E-03,2.01E-03
0.026128 ,-4.88E-03,-1.65E-03
0.026132 ,4.43E-03,1.04E-03
0.026136 ,-5.22E-03,-1.04E-03
0.026140 ,4.58E-03,5.80E-04
0.026144 ,-5.04E-03,-3.36E-04
0.026148 ,5.31E-03,-6.10E-05
0.026152 ,-4.85E-03,1.28E-03
0.026156 ,4.39E-03,-8.85E-04
0.026160 ,-5.65E-03,1.16E-03
0.026164 ,4.00E-03,-1.86E-03
0.026168 ,-4.88E-03,1.62E-03
0.026172 ,4.15E-03,-1.92E-03
0.026176 ,-4.24E-03,9.92E-03
0.026180 ,2.11E-02,1.17E-02
0.026184 ,1.13E-02,-6.38E-03
0.026188 ,-4.27E-04,-2.47E-03
0.026192 ,-5.80E-04,2.14E-04
0.026196 ,-1.83E-04,-6.10E-05
0.026200 ,-6.10E-05,-1.83E-04
0.026204 ,0.00E+00,-2.14E-04
0.026208 ,6.10E-05,-6.10E-05
0.026212 ,-2.14E-04,9.16E-05
0.026216 ,-9.16E-05,2.14E-04
0.026220 ,3.05E-05,9.16E-05
0.026224 ,-1.53E-04,9.16E-05
0.026228 ,-1.53E-04,-9.16E-05
0.026232 ,-2.14E-04,-9.16E-05
0.026236 ,-3.36E-04,-4.88E-04
0.026240 ,-6.81E-03,-3.39E-03
0.026244 ,-2.07E-02,9.31E-03
0.026248 ,3.57E-03,1.71E-02
0.026252 ,7.93E-04,-3.51E-03
0.026256 ,3.02E-03,4.82E-03
0.026260 ,-2.93E-03,-3.30E-03
0.026264 ,2.78E-03,3.78E-03
0.026268 ,-3.45E-03,-3.17E-03
0.026272 ,3.85E-03,3.42E-03
0.026276 ,-4.12E-03,-2.81E-03
0.026280 ,4.39E-03,2.38E-03
0.026284 ,-4.52E-03,-2.26E-03
0.026288 ,4.79E-03,1.65E-03
0.026292 ,-4.33E-03,-1.25E-03
0.026296 ,5.25E-03,6.71E-04
0.026300 ,-5.01E-03,-4.88E-04
0.026304 ,5.37E-03,0.00E+00
0.026308 ,-4.18E-03,3.97E-04
0.026312 ,5.43E-03,-5.19E-04
0.026316 ,-4.70E-03,1.50E-03
0.026320 ,4.73E-03,-1.46E-03
0.026324 ,-4.64E-03,1.83E-03
0.026328 ,4.67E-03,-2.14E-03
0.026332 ,-4.12E-03,2.66E-03
0.026336 ,4.06E-03,-2.69E-03
0.026340 ,-4.30E-03,2.90E-03
0.026344 ,3.69E-03,-3.78E-03
0.026348 ,-3.60E-03,4.00E-03
0.026352 ,3.20E-03,-3.78E-03
0.026356 ,-2.59E-03,3.72E-03
0.026360 ,2.38E-03,-4.79E-03
0.026364 ,-2.11E-03,3.97E-03
0.026368 ,1.89E-03,-5.13E-03
0.026372 ,-1.01E-03,4.43E-03
0.026376 ,1.16E-03,-5.40E-03
0.026380 ,-7.32E-04,4.21E-03
0.026384 ,6.10E-05,-5.37E-03
0.026388 ,2.44E-04,5.07E-03
0.026392 ,-6.71E-04,-4.36E-03
0.026396 ,2.44E-04,5.19E-03
0.026400 ,-2.11E-03,-4.97E-03
0.026404 ,1.10E-03,4.58E-03
0.026408 ,-2.38E-03,-4.82E-03
0.026412 ,2.38E-03,4.21E-03
0.026416 ,-2.78E-03,-4.36E-03
0.026420 ,2.84E-03,3.30E-03
0.026424 ,-3.54E-03,-3.75E-03
0.026428 ,3.20E-03,4.06E-03
0.026432 ,-4.15E-03,-2.41E-03
0.026436 ,3.91E-03,3.42E-03
0.026440 ,-4.55E-03,-1.86E-03
0.026444 ,4.18E-03,2.29E-03
0.026448 ,-4.94E-03,-1.65E-03
0.026452 ,4.52E-03,1.22E-03
0.026456 ,-4.64E-03,-1.28E-03
0.026460 ,5.58E-03,-1.53E-04
0.026464 ,-4.39E-03,-3.05E-04
0.026468 ,5.37E-03,-6.41E-04
0.026472 ,-4.94E-03,3.97E-04
0.026476 ,4.67E-03,-1.43E-03
0.026480 ,-4.67E-03,1.46E-03
0.026484 ,4.49E-03,-1.86E-03
0.026488 ,-4.76E-03,2.38E-03
0.026492 ,4.39E-03,-2.11E-03
0.026496 ,-4.43E-03,1.01E-02
0.026500 ,2.06E-02,1.16E-02
0.026504 ,1.10E-02,-6.84E-03
0.026508 ,-3.05E-04,-2.53E-03
0.026512 ,-4.88E-04,6.10E-05
0.026516 ,-6.10E-05,-6.10E-05
0.026520 ,1.22E-04,6.10E-05
0.026524 ,2.14E-04,-9.16E-05
0.026528 ,6.10E-05,-3.05E-05
0.026532 ,-3.05E-05,-2.75E-04
0.026536 ,3.05E-05,-1.83E-04
0.026540 ,-6.10E-05,1.83E-04
0.026544 ,-1.53E-04,2.14E-04
0.026548 ,-2.75E-04,0.00E+00
0.026552 ,-6.10E-05,9.16E-05
0.026556 ,-2.75E-04,-4.27E-04
0.026560 ,-7.08E-03,-3.27E-03
0.026564 ,-2.09E-02,9.64E-03
0.026568 ,3.27E-03,1.69E-02
0.026572 ,2.44E-04,-3.60E-03
0.026576 ,2.96E-03,3.97E-03
0.026580 ,-3.14E-03,-4.15E-03
0.026584 ,2.84E-03,3.81E-03
0.026588 ,-3.60E-03,-3.14E-03
0.026592 ,4.06E-03,3.27E-03
0.026596 ,-3.94E-03,-3.14E-03
0.026600 ,4.27E-03,2.59E-03
0.026604 ,-4.30E-03,-1.62E-03
0.026608 ,5.28E-03,1.13E-03
0.026612 ,-4.33E-03,-1.50E-03
0.026616 ,5.10E-03,8.55E-04
0.026620 ,-5.04E-03,-1.53E-04
0.026624 ,4.91E-03,-1.83E-04
0.026628 ,-4.82E-03,4.27E-04
0.026632 ,5.16E-03,-6.10E-04
0.026636 ,-4.73E-03,1.31E-03
0.026640 ,4.91E-03,-1.43E-03
0.026644 ,-4.36E-03,2.11E-03
0.026648 ,4.09E-03,-2.41E-03
0.026652 ,-4.00E-03,2.38E-03
0.026656 ,4.33E-03,-2.87E-03
0.026660 ,-3.88E-03,3.45E-03
0.026664 ,3.30E-03,-4.09E-03
0.026668 ,-3.36E-03,3.23E-03
0.026672 ,2.87E-03,-4.21E-03
0.026676 ,-2.84E-03,3.97E-03
0.026680 ,1.95E-03,-4.52E-03
0.026684 ,-2.35E-03,4.27E-03
0.026688 ,-3.11E-03,-1.07E-02
0.026692 ,-2.36E-02,3.66E-03
0.026696 ,-4.61E-03,1.21E-02
0.026700 ,1.86E-03,1.71E-03
0.026704 ,9.16E-05,-4.58E-04
0.026708 ,-6.10E-05,-6.10E-05
0.026712 ,1.22E-04,3.05E-05
0.026716 ,6.10E-05,-9.16E-05
0.026720 ,0.00E+00,-9.16E-05
0.026724 ,6.10E-05,-6.10E-05
0.026728 ,1.22E-04,6.10E-05
0.026732 ,-6.10E-05,6.10E-05
0.026736 ,-1.53E-04,3.05E-05
0.026740 ,-2.44E-04,9.16E-05
0.026744 ,-2.75E-04,1.53E-04
0.026748 ,3.66E-04,1.53E-04
0.026752 ,7.42E-03,-1.68E-03
0.026756 ,1.01E-02,-2.06E-02
0.026760 ,-1.33E-02,-1.17E-02
0.026764 ,2.14E-03,2.90E-03
0.026768 ,-4.00E-03,-1.80E-03
0.026772 ,5.13E-03,1.50E-03
0.026776 ,-4.91E-03,-1.16E-03
0.026780 ,4.97E-03,3.36E-04
0.026784 ,-4.58E-03,-4.58E-04
0.026788 ,4.79E-03,-9.16E-05
0.026792 ,-5.58E-03,7.93E-04
0.026796 ,4.46E-03,-1.46E-03
0.026800 ,-4.30E-03,1.53E-03
0.026804 ,4.94E-03,-1.43E-03
0.026808 ,-4.73E-03,2.59E-03
0.026812 ,4.00E-03,-2.75E-03
0.026816 ,-3.69E-03,2.69E-03
0.026820 ,3.91E-03,-3.42E-03
0.026824 ,-3.05E-03,3.63E-03
0.026828 ,3.63E-03,-3.75E-03
0.026832 ,-2.38E-03,4.06E-03
0.026836 ,2.78E-03,-4.58E-03
0.026840 ,-1.68E-03,4.36E-03
0.026844 ,1.83E-03,-4.58E-03
0.026848 ,-1.50E-03,4.73E-03
0.026852 ,8.24E-04,-4.94E-03
0.026856 ,-9.16E-04,4.94E-03
0.026860 ,0.00E+00,-4.91E-03
0.026864 ,-9.16E-05,4.97E-03
0.026868 ,-6.10E-04,-4.70E-03
0.026872 ,1.07E-03,5.46E-03
0.026876 ,-1.10E-03,-4.30E-03
0.026880 ,1.59E-03,4.85E-03
0.026884 ,-2.04E-03,-4.97E-03
0.026888 ,2.69E-03,4.27E-03
0.026892 ,-2.35E-03,-3.94E-03
0.026896 ,3.17E-03,4.18E-03
0.026900 ,-3.11E-03,-3.72E-03
0.026904 ,3.57E-03,3.42E-03
0.026908 ,-3.85E-03,-3.51E-03
0.026912 ,3.66E-03,3.02E-03
0.026916 ,-4.55E-03,-2.41E-03
0.026920 ,3.97E-03,2.41E-03
0.026924 ,-4.43E-03,-1.68E-03
0.026928 ,4.97E-03,1.37E-03
0.026932 ,-4.70E-03,-1.16E-03
0.026936 ,4.76E-03,7.63E-04
0.026940 ,-4.27E-03,-5.49E-04
0.026944 ,9.74E-03,-6.41E-03
0.026948 ,-1.08E-02,-2.13E-02
0.026952 ,-1.26E-02,-6.10E-04
0.026956 ,-9.46E-04,2.29E-03
0.026960 ,5.49E-04,1.53E-04
0.026964 ,9.16E-05,-1.22E-04
0.026968 ,1.53E-04,-3.05E-04
0.026972 ,0.00E+00,-3.05E-05
0.026976 ,-3.05E-05,9.16E-05
0.026980 ,-6.10E-05,-6.10E-05
0.026984 ,1.22E-04,-1.22E-04
0.026988 ,6.10E-05,-3.05E-05
0.026992 ,9.16E-05,9.16E-05
0.026996 ,-6.10E-05,6.10E-05
0.027000 ,-2.14E-04,-1.22E-04
0.027004 ,-1.22E-04,-9.16E-05
0.027008 ,9.16E-05,-9.16E-05
0.027012 ,-3.05E-05,0.00E+00
0.027016 ,9.16E-05,-9.16E-05
0.027020 ,2.75E-04,-3.05E-05
0.027024 ,2.44E-04,0.00E+00
0.027028 ,1.83E-04,1.22E-04
0.027032 ,6.10E-05,9.16E-05
0.027036 ,3.05E-05,6.10E-05
0.027040 ,-9.16E-05,2.14E-04
0.027044 ,-6.10E-05,1.53E-04
0.027048 ,-6.10E-05,2.44E-04
0.027052 ,-6.10E-05,6.10E-05
0.027056 ,0.00E+00,6.10E-05
0.027060 ,1.22E-04,3.05E-05
0.027064 ,-6.10E-05,-9.16E-05
0.027068 ,3.05E-04,1.83E-04
0.027072 ,7.48E-03,-1.83E-03
0.027076 ,9.70E-03,-2.07E-02
0.027080 ,-1.36E-02,-1.06E-02
0.027084 ,2.01E-03,3.39E-03
0.027088 ,-4.73E-03,-1.83E-03
0.027092 ,4.79E-03,4.88E-04
0.027096 ,-4.58E-03,-1.25E-03
0.027100 ,4.76E-03,5.49E-04
0.027104 ,-4.91E-03,3.97E-04
0.027108 ,5.07E-03,-3.05E-04
0.027112 ,-4.79E-03,1.10E-03
0.027116 ,4.43E-03,-1.37E-03
0.027120 ,-4.27E-03,1.83E-03
0.027124 ,4.61E-03,-2.38E-03
0.027128 ,-4.06E-03,2.62E-03
0.027132 ,4.21E-03,-2.84E-03
0.027136 ,-3.66E-03,3.63E-03
0.027140 ,3.48E-03,-3.42E-03
0.027144 ,-3.02E-03,3.60E-03
0.027148 ,2.96E-03,-3.97E-03
0.027152 ,-2.41E-03,4.94E-03
0.027156 ,1.98E-03,-4.00E-03
0.027160 ,-2.01E-03,4.70E-03
0.027164 ,1.59E-03,-5.28E-03
0.027168 ,-1.04E-03,4.18E-03
0.027172 ,6.71E-04,-5.25E-03
0.027176 ,-5.19E-04,5.10E-03
0.027180 ,6.41E-04,-4.76E-03
0.027184 ,5.19E-04,5.25E-03
0.027188 ,-9.46E-04,-4.52E-03
0.027192 ,9.16E-04,5.49E-03
0.027196 ,-1.31E-03,-4.43E-03
0.027200 ,1.50E-03,4.79E-03
0.027204 ,-2.08E-03,-4.64E-03
0.027208 ,2.81E-03,4.79E-03
0.027212 ,-2.38E-03,-3.94E-03
0.027216 ,3.78E-03,3.85E-03
0.027220 ,-3.17E-03,-3.94E-03
0.027224 ,3.42E-03,3.60E-03
0.027228 ,-3.88E-03,-3.02E-03
0.027232 ,4.52E-03,3.08E-03
0.027236 ,-4.21E-03,-1.98E-03
0.027240 ,4.52E-03,1.77E-03
0.027244 ,-4.73E-03,-1.74E-03
0.027248 ,4.39E-03,1.40E-03
0.027252 ,-5.31E-03,-1.07E-03
0.027256 ,4.33E-03,3.36E-04
0.027260 ,-5.13E-03,-3.36E-04
0.027264 ,9.34E-03,-6.26E-03
0.027268 ,-1.16E-02,-2.03E-02
0.027272 ,-1.29E-02,2.75E-04
0.027276 ,-1.10E-03,2.50E-03
0.027280 ,3.66E-04,0.00E+00
0.027284 ,9.16E-05,-1.53E-04
0.027288 ,-6.10E-05,0.00E+00
0.027292 ,-6.10E-05,2.44E-04
0.027296 ,3.05E-05,9.16E-05
0.027300 ,0.00E+00,6.10E-05
0.027304 ,3.05E-05,3.05E-05
0.027308 ,3.05E-05,-9.16E-05
0.027312 ,0.00E+00,-2.14E-04
0.027316 ,0.00E+00,-1.83E-04
0.027320 ,-2.44E-04,-1.53E-04
0.027324 ,-2.14E-04,-1.22E-04
0.027328 ,-6.10E-05,-6.10E-05
0.027332 ,0.00E+00,9.16E-05
0.027336 ,-1.22E-04,6.10E-05
0.027340 ,-3.05E-05,-3.05E-05
0.027344 ,0.00E+00,-3.05E-05
0.027348 ,-3.05E-05,3.05E-05
0.027352 ,9.16E-05,3.05E-05
0.027356 ,6.10E-05,9.16E-05
0.027360 ,0.00E+00,3.05E-05
0.027364 ,0.00E+00,9.16E-05
0.027368 ,-3.05E-05,6.10E-05
0.027372 ,-9.16E-05,-1.83E-04
0.027376 ,0.00E+00,-9.16E-05
0.027380 ,-1.22E-04,9.16E-05
0.027384 ,-1.22E-04,-6.10E-05
0.027388 ,4.58E-04,9.16E-05
0.027392 ,7.08E-03,-2.08E-03
0.027396 ,7.93E-03,-2.12E-02
0.027400 ,-1.43E-02,-1.01E-02
0.027404 ,2.56E-03,3.11E-03
0.027408 ,-4.49E-03,-7.63E-04
0.027412 ,5.16E-03,1.01E-03
0.027416 ,-4.85E-03,-5.80E-04
0.027420 ,4.97E-03,-9.16E-05
0.027424 ,-4.70E-03,2.14E-04
0.027428 ,5.01E-03,-4.27E-04
0.027432 ,-4.91E-03,1.25E-03
0.027436 ,4.43E-03,-1.40E-03
0.027440 ,-5.07E-03,1.83E-03
0.027444 ,4.12E-03,-2.04E-03
0.027448 ,-4.73E-03,2.53E-03
0.027452 ,3.45E-03,-2.75E-03
0.027456 ,-4.21E-03,3.30E-03
0.027460 ,3.36E-03,-3.75E-03
0.027464 ,-3.17E-03,3.78E-03
0.027468 ,2.50E-03,-4.12E-03
0.027472 ,-3.05E-03,4.33E-03
0.027476 ,1.77E-03,-4.33E-03
0.027480 ,-2.17E-03,4.52E-03
0.027484 ,9.46E-04,-5.16E-03
0.027488 ,-1.53E-03,4.64E-03
0.027492 ,7.93E-04,-4.91E-03
0.027496 ,-2.44E-04,5.01E-03
0.027500 ,-1.22E-04,-5.01E-03
0.027504 ,3.05E-04,4.76E-03
0.027508 ,-3.97E-04,-5.22E-03
0.027512 ,1.31E-03,4.91E-03
0.027516 ,-8.85E-04,-4.52E-03
0.027520 ,8.79E-03,6.56E-03
0.027524 ,1.60E-02,-1.79E-02
0.027528 ,-3.97E-03,-1.26E-02
0.027532 ,-2.44E-03,-2.75E-04
0.027536 ,1.53E-04,5.19E-04
0.027540 ,1.22E-04,1.53E-04
0.027544 ,0.00E+00,1.83E-04
0.027548 ,-3.05E-05,2.14E-04
0.027552 ,0.00E+00,-1.53E-04
0.027556 ,3.05E-05,-3.05E-04
0.027560 ,2.75E-04,-9.16E-05
0.027564 ,1.53E-04,1.83E-04
0.027568 ,-1.53E-04,-3.05E-05
0.027572 ,-3.05E-05,-1.53E-04
0.027576 ,-3.05E-05,9.16E-05
0.027580 ,-5.19E-04,1.83E-04
0.027584 ,-4.27E-03,6.10E-03
0.027588 ,6.53E-03,2.22E-02
0.027592 ,1.73E-02,-6.10E-05
0.027596 ,-4.03E-03,-4.27E-04
0.027600 ,4.06E-03,-1.98E-03
0.027604 ,-4.43E-03,2.32E-03
0.027608 ,4.82E-03,-2.53E-03
0.027612 ,-3.63E-03,2.99E-03
0.027616 ,3.91E-03,-3.08E-03
0.027620 ,-3.48E-03,3.69E-03
0.027624 ,2.99E-03,-3.66E-03
0.027628 ,-3.14E-03,4.18E-03
0.027632 ,2.41E-03,-4.73E-03
0.027636 ,-1.92E-03,4.21E-03
0.027640 ,1.86E-03,-4.39E-03
0.027644 ,-1.43E-03,4.97E-03
0.027648 ,1.22E-03,-4.70E-03
0.027652 ,-6.41E-04,5.04E-03
0.027656 ,6.10E-04,-4.91E-03
0.027660 ,2.14E-04,5.25E-03
0.027664 ,-7.93E-04,-4.88E-03
0.027668 ,1.16E-03,4.55E-03
0.027672 ,-1.22E-03,-5.01E-03
0.027676 ,1.50E-03,4.97E-03
0.027680 ,-2.01E-03,-4.33E-03
0.027684 ,2.66E-03,4.18E-03
0.027688 ,-3.05E-03,-4.30E-03
0.027692 ,3.08E-03,3.63E-03
0.027696 ,-3.54E-03,-3.42E-03
0.027700 ,3.69E-03,3.36E-03
0.027704 ,-4.03E-03,-3.02E-03
0.027708 ,4.00E-03,2.72E-03
0.027712 ,-4.88E-03,-2.44E-03
0.027716 ,4.15E-03,1.74E-03
0.027720 ,-4.73E-03,-1.92E-03
0.027724 ,5.04E-03,1.71E-03
0.027728 ,-4.91E-03,-7.32E-04
0.027732 ,4.79E-03,6.10E-04
0.027736 ,-4.97E-03,-3.97E-04
0.027740 ,5.07E-03,-1.22E-04
0.027744 ,-5.10E-03,4.27E-04
0.027748 ,5.16E-03,-1.16E-03
0.027752 ,-4.73E-03,1.25E-03
0.027756 ,4.24E-03,-1.34E-03
0.027760 ,-4.79E-03,2.44E-03
0.027764 ,4.61E-03,-2.47E-03
0.027768 ,-4.27E-03,2.53E-03
0.027772 ,3.97E-03,-2.56E-03
0.027776 ,-3.39E-03,4.12E-03
0.027780 ,3.42E-03,-3.42E-03
0.027784 ,-3.17E-03,3.91E-03
0.027788 ,3.17E-03,-4.06E-03
0.027792 ,-2.23E-03,4.27E-03
0.027796 ,2.26E-03,-4.88E-03
0.027800 ,-1.53E-03,4.15E-03
0.027804 ,1.43E-03,-5.19E-03
0.027808 ,-8.85E-04,5.13E-03
0.027812 ,3.97E-04,-4.67E-03
0.027816 ,2.14E-04,4.55E-03
0.027820 ,1.53E-04,-5.31E-03
0.027824 ,8.55E-04,4.67E-03
0.027828 ,-7.93E-04,-5.58E-03
0.027832 ,1.53E-03,4.61E-03
0.027836 ,-1.31E-03,-4.27E-03
0.027840 ,3.02E-03,4.73E-03
0.027844 ,-1.98E-03,-4.15E-03
0.027848 ,3.02E-03,3.97E-03
0.027852 ,-3.17E-03,-3.66E-03
0.027856 ,3.54E-03,4.00E-03
0.027860 ,-3.57E-03,-2.84E-03
0.027864 ,4.06E-03,3.08E-03
0.027868 ,-3.94E-03,-3.23E-03
0.027872 ,4.30E-03,1.89E-03
0.027876 ,-4.43E-03,-2.26E-03
0.027880 ,5.07E-03,1.95E-03
0.027884 ,-4.52E-03,-7.93E-04
0.027888 ,5.01E-03,4.58E-04
0.027892 ,-5.01E-03,-5.19E-04
0.027896 ,5.13E-03,2.14E-04
0.027900 ,-4.55E-03,4.27E-04
0.027904 ,8.79E-03,-6.99E-03
0.027908 ,-1.29E-02,-2.01E-02
0.027912 ,-1.28E-02,7.93E-04
0.027916 ,-7.02E-04,2.38E-03
0.027920 ,4.27E-04,-6.10E-05
0.027924 ,1.53E-04,-1.22E-04
0.027928 ,3.36E-04,0.00E+00
0.027932 ,3.36E-04,-6.10E-05
0.027936 ,2.14E-04,-1.53E-04
0.027940 ,9.16E-05,-3.05E-05
0.027944 ,3.05E-05,-9.16E-05
0.027948 ,-1.83E-04,-1.53E-04
0.027952 ,-1.22E-04,-1.22E-04
0.027956 ,-9.16E-05,-6.10E-05
0.027960 ,-2.44E-04,9.16E-05
0.027964 ,-3.36E-04,5.80E-04
0.027968 ,4.49E-03,6.04E-03
0.027972 ,2.31E-02,1.10E-03
0.027976 ,5.10E-03,-1.60E-02
0.027980 ,-1.68E-03,3.42E-03
0.027984 ,-1.22E-04,-4.64E-03
0.027988 ,1.56E-03,5.13E-03
0.027992 ,-7.63E-04,-4.85E-03
0.027996 ,1.86E-03,4.30E-03
0.028000 ,-1.86E-03,-4.58E-03
0.028004 ,2.32E-03,3.94E-03
0.028008 ,-2.93E-03,-4.09E-03
0.028012 ,2.96E-03,3.91E-03
0.028016 ,-3.45E-03,-3.11E-03
0.028020 ,4.15E-03,3.54E-03
0.028024 ,-3.20E-03,-2.66E-03
0.028028 ,4.27E-03,2.72E-03
0.028032 ,-1.06E-02,9.46E-04
0.028036 ,1.53E-04,2.35E-02
0.028040 ,1.10E-02,6.32E-03
0.028044 ,1.74E-03,-1.83E-03
0.028048 ,-2.75E-04,-4.58E-04
0.028052 ,3.05E-05,9.16E-05
0.028056 ,9.16E-05,-1.83E-04
0.028060 ,1.83E-04,-1.22E-04
0.028064 ,3.05E-05,3.05E-05
0.028068 ,1.53E-04,-3.05E-05
0.028072 ,1.83E-04,-9.16E-05
0.028076 ,-3.05E-05,1.83E-04
0.028080 ,-2.14E-04,2.14E-04
0.028084 ,3.05E-05,6.10E-05
0.028088 ,3.05E-05,1.22E-04
0.028092 ,-1.83E-04,6.10E-05
0.028096 ,0.00E+00,1.53E-04
0.028100 ,1.22E-04,3.05E-05
0.028104 ,1.22E-04,3.05E-05
0.028108 ,3.05E-05,3.05E-05
0.028112 ,0.00E+00,0.00E+00
0.028116 ,-3.05E-05,-6.10E-05
0.028120 ,1.22E-04,9.16E-05
0.028124 ,6.10E-05,3.05E-05
0.028128 ,-9.16E-05,-1.22E-04
0.028132 ,0.00E+00,-3.05E-05
0.028136 ,3.05E-05,3.05E-05
0.028140 ,9.16E-05,3.05E-05
0.028144 ,0.00E+00,3.05E-05
0.028148 ,-1.22E-04,-9.16E-05
0.028152 ,-9.16E-05,0.00E+00
0.028156 ,-6.10E-05,6.10E-05
0.028160 ,-1.22E-04,-1.53E-04
0.028164 ,-9.16E-05,0.00E+00
0.028168 ,-9.16E-05,9.16E-05
0.028172 ,9.16E-05,1.53E-04
0.028176 ,6.10E-05,6.10E-05
0.028180 ,9.16E-05,-3.05E-05
0.028184 ,3.05E-05,-1.53E-04
0.028188 ,6.10E-05,-3.05E-05
0.028192 ,-1.22E-04,-6.10E-05
